Product_Name,Brand_Name,Product_Qnty,Product_Price,Product_Desc
Oregano,Keya,9 g Bottle,Rs 92.65,"['Native to the Mediterranean region, Oregano is one of the most widely used herbs in the world. It has derived its name from a Greek word which means mountain-delight. Romans & many Europeans learned the use of Oregano from Greeks and started using it in various foods and medicines.']"
Ready Masala - Punjabi Paneer,Kohinoor,15 g,Rs 14.60,['This dish is a part of every celebration in any north Indian household. Any lavish spread is incomplete without this rich creamy dish. The soft paneer pieces wrapped in creamy gravy delight all palates and rules the hearts of vegetarians.']
Mantra Naturals - Kismis,24 Mantra,100 g Pouch,Rs 75,"['The organic kismis are preserved and dried version of grapes. It is fine for the health. It can give relief from constipation, anemia, acidosis, fever.']"
Chilli Powder - Stemless,MTR,100 g Pouch,Rs 32,"['MTR Chili powder is a mix of ground, dried fruit of red or cayenne chili peppers and other spices. It is utilized to add heat or spice to dishes.']"
Roasted Rava,Nirapara,500 g Pouch,Rs 51.30,"['Rava or Sooji as it is called is a purified variety of wheat middlings is used primarily for preparing upma, pancakes, baby cereals, rava dosa and sweet dishes like kesari/ksheera. Nirapara Rava/Sooji is also famous across India for the preparation of Halwas.']"
Masala - Garam,Eastern,100 g Carton,Rs 72.25,"['Eastern Gram masala is a blend of ground spices used in Indian curries, generally mixing cinnamon, cloves, roasted cumin, nutmeg and (sometimes) dried red chilli peppers. Those ingredients are handpicked ingredients. It will give feel and aroma.']"
Mixed Herbs,Snapin,20 g,Rs 71.10,"['Snapin Mixed Herbs is a specially made blend of herbs that works to enhance the favour of soups, salads, vegetables, patties, pizzas, pastas and various meat dishes. It is a versatile seasoning mix that can also be used directly in cooking.']"
Soya Chunks - Mini,Nutrela,80 g Pouch,Rs 15,['Soya Chunks are a powerhouse of nutrition. It has high protein content that helps in fighting illnesses and improves the health of women. It reduces the risk of osteoporosis and eases the symptoms. Nutrela chunks are quick and easy to cook. They are made from defatted soy flour. The protein content of soya is equal to that of meat. Soya chunks are a good source of isoflavones.']
Tattva Himalayan Pink Salt,Organic Tattva,500 g,Rs 54,"['Organic Tattva Pink Salt is farm packed and is natural. It has a rich variety of essential minerals. It does not contain any chemicals or GMO and is a chemical free and vegetarian product. The Organic Tattva team works with accredited organic farmers who do not use fertilizers, pesticides and genetically modified seeds, so that their consumers can enjoy the benefits of nature and relish nutritious, healthy, pure and chemical-free food, which is an important factor contributing to overall well being. Certified by Control Union in compliance with United States Standards for Organic NOP, Indian Standards NPOP; the certificate is approved by APEDA, Ministry of Agriculture, Government of India.']"
free Natura,Sugar free,100 g Jar,Rs 137.75,"[""Sugarfree Natura is made using sucralose which is a derivative of sugar. Sucralose tastes like sugar but doesn't contain the same amount of calories. Thus, it allows you to enjoy the sweet flavour of sugar without having to worry about gaining excess calories.\xa0Ideal for cooking and baking: sucralose is highly heat-stable, which means you can cook and bake with it without any loss in sweetness. It can be used for making a wide variety of preparations- hot and cold beverages, mithais, desserts, cakes etc. It is ideal for fitness seekers, weight-conscious & diabetics.""]"
Mantra Organic - Kabuli Channa,24 Mantra,500 g Pouch,Rs 90,"['24 Mantra Organics Kabuli Channa is tremendously nutritious and have high protein content. Kabuli Channa is used to make the scrumptious Chole, spicy gravy from the Punjabi cuisine. Rich in proteins, use it not only in chole masala but also in hummus and salads.']"
Harvest Tamarind - Pesticide Free,Safe Harvest,500 g,Rs 144.69,"['Safe Harvestâ€™s Tamarind is picked fresh during the season, deseeded and packed as chunks so it comes to you in the best quality possible from the wild tamarind trees in the forest borders of Tamil Nadu, Andhra Pradesh and Maharashtra collected by local farmers. Now add bring a tangy and appetizing flavor your chutneys, sambar and rasam with Safe Harvest Tamarind. Transfer to a clean airtight container after opening the packet. All Safe Harvest products are cultivated completely devoid of synthetic chemical pesticides.']"
Food Sea Salt,Conscious Food,500 g,Rs 39,"['This sea salt is natural, unprocessed and unlike the regular table salt used in day to day cooking, it does not contain any additives (such as iodine). It naturally contains essential minerals like iodine, potassium, and magnesium. Our sea salt makes for a detoxifying and relaxing addition to baths and can also be used for a dry hot compress to give relief to painful joints and muscles.']"
Mantra Organic Powder - Coriander,24 Mantra,100 g Pouch,Rs 60,['24 Mantra Organic Powder Coriander is derived from pure and natural coriander seeds. It is primarily used to add fragrance and taste to the recipes. It is rich in anti oxidants and anti bacterial as well. It provides relief from gastric problems in the stomach. It is one of the most essential ingredients in preparing different types of chutneys. Coriander powder prevents food from spoiling as it is a preservative as well. Coriander powder assists in the release of insulin in the body and preliminary research shows that it can also reduce cholesterol level. Coriander has properties which help in the cure of insomnia and anxiety. Coriander powder finds its applications in many medicines owing to its medicinal qualities.']
Royal Organic Organic Cold Pressed Sesame Cooking Oil,BB Royal Organic,1 L Spout Pack,Rs 379,"['Sesame Oil is also known as Til oil or Gingelly oil. It is extracted from certified organic sesame seeds by pressing in expeller under the low-temperature condition known as cold pressing/ expeller pressing and filtered through four-stage filtration without using any refining agent, resulting in healthy and nutritious oil with mild and pleasant flavour. Sesame oil is also known as the queen of oils with its healing anti-fungal, antiviral, healing and medicinal properties. It is a concentrated source of energy, is very digestible, provides essential fatty acids and is a good source of Vitamin E and polyunsaturated fatty acids (MUFA), which help to regulate blood cholesterol.']"
Pure Jaggery,Papas Pure,500 g,Rs 47.50,"['Jaggery is golden brown coloured, soft textured, salty sweet tasting, unrefined cane sugar made from boiling down sugarcane juice. It is considered to be one of the most nutritious forms of sugar. It has good amounts of minerals such as iron, magnesium, potassium, sodium, selenium and manganese.']"
High Aroma Cow Ghee,Amul,1 L Tin,Rs 513,"['Amul high aroma cow ghee is made from pure cow milk which has a rich taste and high aroma. From the house of Amul, you can blindly trust on its hygienic aspect. With full of flavours and strong aroma, cow ghee is one of the popular ingredients in many Indian dishes.\xa0Add this high aroma cow ghee to your food and multiply the taste manifold.']"
Royal Coriander/Dhania - Powder,bb Royal,200 g,Rs 54,['This coriander powder is made from freshly roasted coriander seeds. Coriander Powder is one along with those spices to add intense flavour to some of the unique dishes. It consists of antioxidants which can hold-up or avoid the spoilage of food seasoned with this spice. It is also best and sturdy enough to make your food yummy as well as favourable. It is best in excellence and finest in flavour that spreads the brightness all over.']
Active - Goodness Of Olive Oil,Oleev,1L Pouch,Rs 179,"['Oleev Active is an everyday cooking oil with the goodness of olive oil and is the perfect choice for all types of cooking. It is a multi-source healthy oil with a perfect blend of Rice Bran and Olive Oil that gives you the benefits of two oils in one. It retains flavour while making the food healthier. It has the Energocules formula which makes it rich in Linolic Acid and ensures you stay active and energized throughout the day. Sci-Fri Technology of Oleev Active and its high smoking point property makes it suitable and stable for frying and deep-frying.\xa0With up to 20% less oil absorption, it makes food lighter and non-greasy. Oryzanol rich Oleev Active has high antioxidant property, which helps reduce bad cholesterol and prevents from lifestyle diseases. Linoleic Acid in Oleev Active yields large quantities of ATP, which is the high energy molecule that provides energy for you to stay active and energized throughout the day. With Oleev Active you need not worry how much oil you are consuming as it has the Oil-O-Meter which helps you track the usage of oil.']"
Dates - Deseeded,Lion,250 g Box,Rs 82,"['Dates provide several necessary nutrients such as fiber, calcium, sulfur, iron, amino acids, manganese, magnesium, copper, phosphorous, potassium and fats to the body. They can be simply digested in nature. As against other forms, dates are excellent for providing energy to your body. They assist to strengthen your immunity in a natural manner.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/']"
Masala - Garam,Mdh,50 g Carton,Rs 40,"['Mdh Suggests Among Spices Mixes Garam Masala, It Is A Specialty Of North India. Sprayed In Tiny Quantities At The End Of Cooking, It Includes A Highly Fragrant And Slightly Hot Fragrance To Energy Up The Dish. It Can Also Be Utilized As A Flavor Enhancer To Dishes That Require A Little Taste And Kick.']"
Royal Jaggery - Kolhapuri,bb Royal,450 g,Rs 48,"['The benefits of jaggery include its ability to cleanse your body, act as a digestive agent, sweeten your food ina healthy manner, and provide good amounts of minerals.']"
Powder - Coriander,Eastern,250 g Pouch,Rs 58.65,['Coriander powder is greatly used in Indian cooking. It is very much needed and it also acts as a thickening agent.']
Gate Quinoa,India Gate,500 g,Rs 155,['Quinoa (pronounced as Keen-o-wah) is a super grain & one of the worlds most popular health foods. Quinoa being a highly nutritious product is packed with numerous health benefits. India Gate Being Worlds largest Rice millers & Basmati Rice exporter launched India Gate Quinoa after rigrous research to make this delicious & super healthy food part of every day plate for a healthier & happier India.  For more details on Quiona log on to www.quinoa.life  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/']
